Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031028708982593772,-0.04324765717577845,27.773248345182644
0,-0.05223083,-0.2046356,0.9774323,1.0,0.08647156,-0.1552429,0.9840698,-23.68976,-0.5249023,-23.66927,5.453094,0.215726,0.5787966,1.0,-0.05223083,-0.2046356,0.9774323,33.37732,-1.689774,-30.83208,4.976746,0.4835378,0.7025322,0.2149712,1.241163,-0.02113974,-0.07972575,0.003402676,-0.00579159,0.031028708982593772,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.03617859,-0.2090912,0.9772186,1.0,0.08277893,-0.1577606,0.9839935,-23.69684,-0.4950867,-23.67209,5.471893,0.2167247,0.5782748,1.0,-0.04882813,-0.2143707,0.9755249,33.37834,-1.636108,-30.82028,4.923126,0.4829274,0.7022508,0.2150614,1.240751,-0.02061224,-0.07850327,0.003499822,-0.005278747,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.0973053,-0.06729126,0.9929657,1.0,0.0,0.0,0.0,-23.86876,0.933548,-24.09825,-1.0,0.2247189,0.5034351,1.0,-0.0973053,-0.06729126,0.9929657,33.01656,-0.2253876,-31.51904,4.742737,0.5048983,0.6331803,0.2155517,1.239727,-0.02095002,-0.0755979,0.01202873,-0.003525276,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.1091156,0.03474426,0.9934082,1.0,0.002914429,0.08666992,0.9962311,-24.06204,0.7562866,-23.31721,6.061249,0.2438667,0.4947458,1.0,-0.1108398,0.03393555,0.9932556,33.01059,-0.278595,-31.49026,5.069183,0.5075952,0.6172265,0.2154764,1.239576,-0.02118039,-0.07516678,0.01535177,-0.002815567,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.1091156,0.03474426,0.9934082,1.0,0.002914429,0.08666992,0.9962311,-24.06204,0.7562866,-23.31721,6.061249,0.2438667,0.4947458,1.0,-0.1108398,0.03393555,0.9932556,33.01059,-0.278595,-31.49026,5.069183,0.5075952,0.6172265,0.2154764,1.239576,-0.02118039,-0.07516678,0.01535177,-0.002815567,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.1091156,0.03474426,0.9934082,1.0,0.002914429,0.08666992,0.9962311,-24.06204,0.7562866,-23.31721,6.061249,0.2438667,0.4947458,1.0,-0.1108398,0.03393555,0.9932556,33.01059,-0.278595,-31.49026,5.069183,0.5075952,0.6172265,0.2154764,1.239576,-0.02118039,-0.07516678,0.01535177,-0.002815567,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.07009888,0.03509521,0.9969177,1.0,-0.005310059,0.09385681,0.9955597,-24.0867,0.7914734,-23.47336,5.835754,0.2459858,0.4936616,1.0,-0.07977295,0.02624512,0.99646,33.0313,-0.3636169,-31.27269,5.028488,0.501388,0.6190805,0.2154882,1.239615,-0.02112639,-0.07542701,0.01650885,-0.002975112,0.0320294,-0.04324765717577845,27.773248345182644
1,-0.06282043,0.04206848,0.9971313,1.0,-0.0004577637,0.08506775,0.9963684,-24.09514,0.7972107,-23.50441,5.822174,0.2453719,0.4951139,1.0,-0.08340454,0.027771,0.9961243,33.03668,-0.400589,-31.19783,5.018356,0.5018118,0.6193297,0.21545,1.239613,-0.02112675,-0.07568232,0.01717551,-0.002828767,0.0320294,-0.04324765717577845,27.773248345182644
