Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7135652074455057,-0.019324136835660113,28.119079108498653
0,-0.08424377,-0.07884216,0.9933167,1.0,-0.1103058,-0.07250977,0.9912415,-32.841,10.17877,-53.97014,3.911591,0.5723727,0.4808007,1.0,-0.03669739,-0.09022522,0.9952393,37.6515,6.91362,-56.30989,4.183945,0.2919788,0.6511413,0.3056647,1.317165,-0.2317544,-0.05196598,0.8263035,0.05574632,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
1,-0.08352661,-0.07461548,0.9936981,1.0,-0.1104431,-0.06860352,0.9915009,-32.841,10.18491,-53.99858,3.91127,0.5724362,0.4800355,1.0,-0.03399658,-0.08546448,0.9957581,37.62967,6.948212,-56.49797,4.223434,0.2919788,0.6511037,0.3040826,1.317309,-0.2316322,-0.05459485,0.8252638,0.05359644,1.7135652074455057,-0.019324136835660113,28.119079108498653
