Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,-0.4487915,0.08259583,0.8898010000000001,1.0,-0.4488678,0.08259583,0.8897552,-31.8297,9.677429,-31.68086,4.691818,0.5789068,0.2708634,1.0,-0.03692627,0.05174255,0.9979706,32.2343,9.810181,-32.52365,4.509811,0.5197170999999999,0.2635167,-0.1723447,1.297871,0.04517365,0.007063484,0.6392464,-0.02229238,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.4487915,0.08259583,0.8898010000000001,1.0,-0.4488678,0.08259583,0.8897552,-31.8297,9.677429,-31.68086,4.691818,0.5789068,0.2708634,1.0,-0.03692627,0.05174255,0.9979706,32.2343,9.810181,-32.52365,4.509811,0.5197170999999999,0.2635167,-0.1723447,1.297871,0.04517365,0.007063484,0.6392464,-0.02229238,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.4487915,0.08259583,0.8898010000000001,1.0,-0.4488678,0.08259583,0.8897552,-31.8297,9.677429,-31.68086,4.691818,0.5789068,0.2708634,1.0,-0.03692627,0.05174255,0.9979706,32.2343,9.810181,-32.52365,4.509811,0.5197170999999999,0.2635167,-0.1723447,1.297871,0.04517365,0.007063484,0.6392464,-0.02229238,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.4487915,0.08259583,0.8898010000000001,1.0,-0.4488678,0.08259583,0.8897552,-31.8297,9.677429,-31.68086,4.691818,0.5789068,0.2708634,1.0,-0.03692627,0.05174255,0.9979706,32.2343,9.810181,-32.52365,4.509811,0.5197170999999999,0.2635167,-0.1723447,1.297871,0.04517365,0.007063484,0.6392464,-0.02229238,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.3835297,0.09552002,0.9185638,1.0,-0.383606,0.09553528,0.9185333,-31.7813,9.622284,-31.61729,4.433289,0.5684729000000001,0.2706792999999999,1.0,-0.02093506,0.0534668,0.9983368,32.27547,9.835114,-32.63841,4.371994,0.5164406,0.2632014,-0.1717695,1.297513,0.04240823,0.01096834,0.6433068000000001,-0.02022853,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.3835297,0.09552002,0.9185638,1.0,-0.383606,0.09553528,0.9185333,-31.7813,9.622284,-31.61729,4.433289,0.5684729000000001,0.2706792999999999,1.0,-0.02093506,0.0534668,0.9983368,32.27547,9.835114,-32.63841,4.371994,0.5164406,0.2632014,-0.1717695,1.297513,0.04240823,0.01096834,0.6433068000000001,-0.02022853,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.3835297,0.09552002,0.9185638,1.0,-0.383606,0.09553528,0.9185333,-31.7813,9.622284,-31.61729,4.433289,0.5684729000000001,0.2706792999999999,1.0,-0.02093506,0.0534668,0.9983368,32.27547,9.835114,-32.63841,4.371994,0.5164406,0.2632014,-0.1717695,1.297513,0.04240823,0.01096834,0.6433068000000001,-0.02022853,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.212204,0.04173279,0.9763184,1.0,-0.3932495,0.05204773,0.9179382,-31.72871,9.621521,-31.583820000000003,4.516068,0.5676808000000001,0.2762212999999999,1.0,-0.01977539,0.02966309,0.9993591,32.34532,9.807693,-32.39111,4.462296,0.5136929,0.2655048,-0.1712208999999999,1.297341,0.03949082,0.01399756,0.6480648,-0.01825564,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.212204,0.04173279,0.9763184,1.0,-0.3932495,0.05204773,0.9179382,-31.72871,9.621521,-31.583820000000003,4.516068,0.5676808000000001,0.2762212999999999,1.0,-0.01977539,0.02966309,0.9993591,32.34532,9.807693,-32.39111,4.462296,0.5136929,0.2655048,-0.1712208999999999,1.297341,0.03949082,0.01399756,0.6480648,-0.01825564,5.611806241738688,1.0379039123182516,33.39600915099136
0,-0.212204,0.04173279,0.9763184,1.0,-0.3932495,0.05204773,0.9179382,-31.72871,9.621521,-31.583820000000003,4.516068,0.5676808000000001,0.2762212999999999,1.0,-0.01977539,0.02966309,0.9993591,32.34532,9.807693,-32.39111,4.462296,0.5136929,0.2655048,-0.1712208999999999,1.297341,0.03949082,0.01399756,0.6480648,-0.01825564,5.611806241738688,1.0379039123182516,33.39600915099136
