Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,0.2994232,-0.1995087,0.9330139,1.0,0.1721344,-0.2226715,0.9595642,-30.39677,1.063583,-30.2831,3.963486,0.4483635,0.6009861999999999,1.0,0.3801727,-0.1824188,0.9067383,34.79845,2.17363,-28.59503,4.630127,0.3810272,0.5285196,0.2463536,1.2861479999999998,-0.1260233999999999,0.001050089,0.684609,0.00059802,5.590146,-3.1647846290055246,31.345516969218625
0,0.2994232,-0.1995087,0.9330139,1.0,0.1721344,-0.2226715,0.9595642,-30.39677,1.063583,-30.2831,3.963486,0.4483635,0.6009861999999999,1.0,0.3801727,-0.1824188,0.9067383,34.79845,2.17363,-28.59503,4.630127,0.3810272,0.5285196,0.2463536,1.2861479999999998,-0.1260233999999999,0.001050089,0.684609,0.00059802,5.590146,-3.1647846290055246,31.345516969218625
0,0.2994232,-0.1995087,0.9330139,1.0,0.1721344,-0.2226715,0.9595642,-30.39677,1.063583,-30.2831,3.963486,0.4483635,0.6009861999999999,1.0,0.3801727,-0.1824188,0.9067383,34.79845,2.17363,-28.59503,4.630127,0.3810272,0.5285196,0.2463536,1.2861479999999998,-0.1260233999999999,0.001050089,0.684609,0.00059802,5.590146,-3.1647846290055246,31.345516969218625
0,0.2868652,-0.2036132999999999,0.9360657,1.0,0.1753845,-0.2224274,0.9590302,-30.42081,1.074371,-30.27806,3.942032,0.4487791,0.6005550999999999,1.0,0.3636017,-0.1886444,0.9122467,34.76781,2.193863,-28.59282,4.55069,0.384126,0.5284224000000001,0.2453966,1.286597,-0.1238647,0.0003112195,0.6795161999999999,-0.001060678,5.590146,-3.1647846290055246,31.345516969218625
0,0.2868652,-0.2036132999999999,0.9360657,1.0,0.1753845,-0.2224274,0.9590302,-30.42081,1.074371,-30.27806,3.942032,0.4487791,0.6005550999999999,1.0,0.3636017,-0.1886444,0.9122467,34.76781,2.193863,-28.59282,4.55069,0.384126,0.5284224000000001,0.2453966,1.286597,-0.1238647,0.0003112195,0.6795161999999999,-0.001060678,5.590146,-3.1647846290055246,31.345516969218625
0,0.2868652,-0.2036132999999999,0.9360657,1.0,0.1753845,-0.2224274,0.9590302,-30.42081,1.074371,-30.27806,3.942032,0.4487791,0.6005550999999999,1.0,0.3636017,-0.1886444,0.9122467,34.76781,2.193863,-28.59282,4.55069,0.384126,0.5284224000000001,0.2453966,1.286597,-0.1238647,0.0003112195,0.6795161999999999,-0.001060678,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2437464,1.287394,-0.1218807,0.0004315837,0.6747280999999999,-0.002161368,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2437464,1.287394,-0.1218807,0.0004315837,0.6747280999999999,-0.002161368,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2437464,1.287394,-0.1218807,0.0004315837,0.6747280999999999,-0.002161368,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2415359,1.288691,-0.1198621,0.0006959078999999,0.6705675,-0.003962117,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2415359,1.288691,-0.1198621,0.0006959078999999,0.6705675,-0.003962117,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2415359,1.288691,-0.1198621,0.0006959078999999,0.6705675,-0.003962117,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2385763,1.290507,-0.117892,0.0001220703,0.6664413,-0.004282912,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2385763,1.290507,-0.117892,0.0001220703,0.6664413,-0.004282912,5.590146,-3.1647846290055246,31.345516969218625
1,0.1941376,-0.2210692999999999,0.9557343,1.0,0.1217803999999999,-0.1995087,0.97229,-30.666490000000003,1.072632,-30.221770000000003,4.011108,0.4639747999999999,0.596961,1.0,0.2672577,-0.2418518,0.9327698,34.523540000000004,2.208359,-28.476440000000004,4.201767,0.404287,0.5328041,0.2385763,1.290507,-0.117892,0.0001220703,0.6664413,-0.004282912,5.590146,-3.1647846290055246,31.345516969218625
