Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,-0.2279967999999999,-0.03199768,0.9731293,1.0,-0.2375183,-0.03778076,0.9706421,-35.50565,-1.31926,-28.20343,4.512802,0.6645023,0.6328623999999999,1.0,-0.1719971,0.001678467,0.9850922,31.96701,-1.375397,-27.27034,4.654037000000001,0.5525066999999999,0.6175262,-0.1564506,0.9630469000000002,-0.08329462,0.03183228,0.5100952,-0.03561044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2279967999999999,-0.03199768,0.9731293,1.0,-0.2375183,-0.03778076,0.9706421,-35.50565,-1.31926,-28.20343,4.512802,0.6645023,0.6328623999999999,1.0,-0.1719971,0.001678467,0.9850922,31.96701,-1.375397,-27.27034,4.654037000000001,0.5525066999999999,0.6175262,-0.1564506,0.9630469000000002,-0.08329462,0.03183228,0.5100952,-0.03561044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2279967999999999,-0.03199768,0.9731293,1.0,-0.2375183,-0.03778076,0.9706421,-35.50565,-1.31926,-28.20343,4.512802,0.6645023,0.6328623999999999,1.0,-0.1719971,0.001678467,0.9850922,31.96701,-1.375397,-27.27034,4.654037000000001,0.5525066999999999,0.6175262,-0.1564506,0.9630469000000002,-0.08329462,0.03183228,0.5100952,-0.03561044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2279967999999999,-0.03199768,0.9731293,1.0,-0.2375183,-0.03778076,0.9706421,-35.50565,-1.31926,-28.20343,4.512802,0.6645023,0.6328623999999999,1.0,-0.1719971,0.001678467,0.9850922,31.96701,-1.375397,-27.27034,4.654037000000001,0.5525066999999999,0.6175262,-0.1564506,0.9630469000000002,-0.08329462,0.03183228,0.5100952,-0.03561044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3669434,0.01457214,0.9301146999999998,1.0,-0.3725128,0.005981445,0.9279938,-36.15826,-1.089355,-28.46666,4.701553,0.7117738,0.6227276999999999,1.0,-0.3328705,0.06582642,0.9406586,31.26994,-1.369522,-26.99107,4.709641,0.6040810000000001,0.6057499,-0.1548055,0.9623587,-0.08733353,0.03490742,0.5277755000000001,-0.03728044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3669434,0.01457214,0.9301146999999998,1.0,-0.3725128,0.005981445,0.9279938,-36.15826,-1.089355,-28.46666,4.701553,0.7117738,0.6227276999999999,1.0,-0.3328705,0.06582642,0.9406586,31.26994,-1.369522,-26.99107,4.709641,0.6040810000000001,0.6057499,-0.1548055,0.9623587,-0.08733353,0.03490742,0.5277755000000001,-0.03728044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3669434,0.01457214,0.9301146999999998,1.0,-0.3725128,0.005981445,0.9279938,-36.15826,-1.089355,-28.46666,4.701553,0.7117738,0.6227276999999999,1.0,-0.3328705,0.06582642,0.9406586,31.26994,-1.369522,-26.99107,4.709641,0.6040810000000001,0.6057499,-0.1548055,0.9623587,-0.08733353,0.03490742,0.5277755000000001,-0.03728044,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3515472,0.06440735,0.9339447,1.0,-0.3740234,0.03268433,0.9268341,-36.23332,-0.9864502,-28.4857,4.528793,0.7148116,0.6146529000000001,1.0,-0.3378754,0.08328247,0.9374847,31.31908,-1.209259,-26.98367,4.588257,0.6034578,0.5972192,-0.1537537,0.9621149,-0.0904128,0.0364639999999999,0.5407199,-0.03765874,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3515472,0.06440735,0.9339447,1.0,-0.3740234,0.03268433,0.9268341,-36.23332,-0.9864502,-28.4857,4.528793,0.7148116,0.6146529000000001,1.0,-0.3378754,0.08328247,0.9374847,31.31908,-1.209259,-26.98367,4.588257,0.6034578,0.5972192,-0.1537537,0.9621149,-0.0904128,0.0364639999999999,0.5407199,-0.03765874,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3515472,0.06440735,0.9339447,1.0,-0.3740234,0.03268433,0.9268341,-36.23332,-0.9864502,-28.4857,4.528793,0.7148116,0.6146529000000001,1.0,-0.3378754,0.08328247,0.9374847,31.31908,-1.209259,-26.98367,4.588257,0.6034578,0.5972192,-0.1537537,0.9621149,-0.0904128,0.0364639999999999,0.5407199,-0.03765874,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3037415,0.0692748999999999,0.9502258,1.0,-0.3186492999999999,0.03657532,0.9471588,-36.01093,-0.9017334,-28.366,4.535248,0.6966008,0.6088216,1.0,-0.2936095999999999,0.09098816,0.9515686,31.557140000000004,-1.204666,-26.90669,4.412659,0.5876554,0.5940852,-0.1522459,0.9617356,-0.09550901,0.03846058,0.561122,-0.03797378,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3037415,0.0692748999999999,0.9502258,1.0,-0.3186492999999999,0.03657532,0.9471588,-36.01093,-0.9017334,-28.366,4.535248,0.6966008,0.6088216,1.0,-0.2936095999999999,0.09098816,0.9515686,31.557140000000004,-1.204666,-26.90669,4.412659,0.5876554,0.5940852,-0.1522459,0.9617356,-0.09550901,0.03846058,0.561122,-0.03797378,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.3037415,0.0692748999999999,0.9502258,1.0,-0.3186492999999999,0.03657532,0.9471588,-36.01093,-0.9017334,-28.366,4.535248,0.6966008,0.6088216,1.0,-0.2936095999999999,0.09098816,0.9515686,31.557140000000004,-1.204666,-26.90669,4.412659,0.5876554,0.5940852,-0.1522459,0.9617356,-0.09550901,0.03846058,0.561122,-0.03797378,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2743988,0.06704712,0.959259,1.0,-0.2927399,0.04449463,0.9551392,-35.89006,-0.8912658999999999,-28.33264,4.289749,0.6877291999999999,0.6060908,1.0,-0.2633972,0.08041382,0.961319,31.67036,-1.20639,-26.85435,4.4614720000000005,0.578414,0.5950409999999999,-0.1513072999999999,0.9616442,-0.09935662,0.03913215,0.576311,-0.03811967,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2743988,0.06704712,0.959259,1.0,-0.2927399,0.04449463,0.9551392,-35.89006,-0.8912658999999999,-28.33264,4.289749,0.6877291999999999,0.6060908,1.0,-0.2633972,0.08041382,0.961319,31.67036,-1.20639,-26.85435,4.4614720000000005,0.578414,0.5950409999999999,-0.1513072999999999,0.9616442,-0.09935662,0.03913215,0.576311,-0.03811967,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2743988,0.06704712,0.959259,1.0,-0.2927399,0.04449463,0.9551392,-35.89006,-0.8912658999999999,-28.33264,4.289749,0.6877291999999999,0.6060908,1.0,-0.2633972,0.08041382,0.961319,31.67036,-1.20639,-26.85435,4.4614720000000005,0.578414,0.5950409999999999,-0.1513072999999999,0.9616442,-0.09935662,0.03913215,0.576311,-0.03811967,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2309723,0.07952881,0.969696,1.0,-0.2665252999999999,0.06234741,0.961792,-35.63283,-0.9364014,-28.25165,4.289902,0.6740531999999999,0.6033276,1.0,-0.2084045,0.09025574,0.9738617,31.74548,-1.142609,-26.83231,4.387878,0.5664318,0.5902933000000001,-0.1502089,0.9614707,-0.1055579,0.04054903,0.6004292,-0.03720923,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2309723,0.07952881,0.969696,1.0,-0.2665252999999999,0.06234741,0.961792,-35.63283,-0.9364014,-28.25165,4.289902,0.6740531999999999,0.6033276,1.0,-0.2084045,0.09025574,0.9738617,31.74548,-1.142609,-26.83231,4.387878,0.5664318,0.5902933000000001,-0.1502089,0.9614707,-0.1055579,0.04054903,0.6004292,-0.03720923,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.2309723,0.07952881,0.969696,1.0,-0.2665252999999999,0.06234741,0.961792,-35.63283,-0.9364014,-28.25165,4.289902,0.6740531999999999,0.6033276,1.0,-0.2084045,0.09025574,0.9738617,31.74548,-1.142609,-26.83231,4.387878,0.5664318,0.5902933000000001,-0.1502089,0.9614707,-0.1055579,0.04054903,0.6004292,-0.03720923,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1798706,0.04888916,0.9824677,1.0,-0.1810608,0.04830933,0.9822693,-35.37242,-0.9399261,-27.95728,4.201919999999999,0.6496991,0.6018285,1.0,-0.1360931,0.07026672,0.9881897,32.00713,-0.7359619000000001,-28.03783,4.22348,0.5458485,0.590978,-0.149646,0.9614225,-0.109567,0.04164329,0.6151466999999999,-0.03666262,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1798706,0.04888916,0.9824677,1.0,-0.1810608,0.04830933,0.9822693,-35.37242,-0.9399261,-27.95728,4.201919999999999,0.6496991,0.6018285,1.0,-0.1360931,0.07026672,0.9881897,32.00713,-0.7359619000000001,-28.03783,4.22348,0.5458485,0.590978,-0.149646,0.9614225,-0.109567,0.04164329,0.6151466999999999,-0.03666262,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1798706,0.04888916,0.9824677,1.0,-0.1810608,0.04830933,0.9822693,-35.37242,-0.9399261,-27.95728,4.201919999999999,0.6496991,0.6018285,1.0,-0.1360931,0.07026672,0.9881897,32.00713,-0.7359619000000001,-28.03783,4.22348,0.5458485,0.590978,-0.149646,0.9614225,-0.109567,0.04164329,0.6151466999999999,-0.03666262,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1214293999999999,0.04252625,0.991684,1.0,-0.1214599999999999,0.04248047,0.991684,-34.88138,-0.9402008,-27.69243,4.175949,0.6224246,0.5996263000000001,1.0,-0.09191895,0.0871582,0.9919434,32.52075,-0.8952636999999999,-27.496170000000003,4.193253,0.5204574000000001,0.5877553000000001,-0.1493573999999999,0.9614052,-0.115004,0.04219114,0.6344085,-0.03682074,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1214293999999999,0.04252625,0.991684,1.0,-0.1214599999999999,0.04248047,0.991684,-34.88138,-0.9402008,-27.69243,4.175949,0.6224246,0.5996263000000001,1.0,-0.09191895,0.0871582,0.9919434,32.52075,-0.8952636999999999,-27.496170000000003,4.193253,0.5204574000000001,0.5877553000000001,-0.1493573999999999,0.9614052,-0.115004,0.04219114,0.6344085,-0.03682074,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.1214293999999999,0.04252625,0.991684,1.0,-0.1214599999999999,0.04248047,0.991684,-34.88138,-0.9402008,-27.69243,4.175949,0.6224246,0.5996263000000001,1.0,-0.09191895,0.0871582,0.9919434,32.52075,-0.8952636999999999,-27.496170000000003,4.193253,0.5204574000000001,0.5877553000000001,-0.1493573999999999,0.9614052,-0.115004,0.04219114,0.6344085,-0.03682074,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.0635376,0.04156494,0.9971008,1.0,-0.0645752,0.04003906,0.9971008,-34.4642,-0.829483,-27.82683,4.028336,0.5988393,0.5971385,1.0,-0.03381348,0.08537292,0.9957733,32.91243,-0.9696655,-27.21397,4.089233,0.4970946,0.5873784000000001,-0.1492483,0.9614828,-0.118324,0.04213597,0.6452118,-0.03674828,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.0635376,0.04156494,0.9971008,1.0,-0.0645752,0.04003906,0.9971008,-34.4642,-0.829483,-27.82683,4.028336,0.5988393,0.5971385,1.0,-0.03381348,0.08537292,0.9957733,32.91243,-0.9696655,-27.21397,4.089233,0.4970946,0.5873784000000001,-0.1492483,0.9614828,-0.118324,0.04213597,0.6452118,-0.03674828,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.0635376,0.04156494,0.9971008,1.0,-0.0645752,0.04003906,0.9971008,-34.4642,-0.829483,-27.82683,4.028336,0.5988393,0.5971385,1.0,-0.03381348,0.08537292,0.9957733,32.91243,-0.9696655,-27.21397,4.089233,0.4970946,0.5873784000000001,-0.1492483,0.9614828,-0.118324,0.04213597,0.6452118,-0.03674828,0.5649391435448038,-0.1247724351147864,27.098360898543568
0,-0.01838684,0.03465271,0.9992218,1.0,-0.01914978,0.03314209,0.9992523,-34.18237,-0.7775116,-27.94701,4.042786,0.5817766,0.5975663,1.0,-0.0007324219,0.06965637,0.9975586,33.20595,-1.051743,-27.01274,4.1064,0.4814051,0.5907416,-0.1493197,0.9616303,-0.1233283,0.04119122,0.6603954000000001,-0.03741794,0.616582,-0.1247724351147864,27.098360898543568
0,-0.01838684,0.03465271,0.9992218,1.0,-0.01914978,0.03314209,0.9992523,-34.18237,-0.7775116,-27.94701,4.042786,0.5817766,0.5975663,1.0,-0.0007324219,0.06965637,0.9975586,33.20595,-1.051743,-27.01274,4.1064,0.4814051,0.5907416,-0.1493197,0.9616303,-0.1233283,0.04119122,0.6603954000000001,-0.03741794,0.616582,-0.1247724351147864,27.098360898543568
0,-0.01838684,0.03465271,0.9992218,1.0,-0.01914978,0.03314209,0.9992523,-34.18237,-0.7775116,-27.94701,4.042786,0.5817766,0.5975663,1.0,-0.0007324219,0.06965637,0.9975586,33.20595,-1.051743,-27.01274,4.1064,0.4814051,0.5907416,-0.1493197,0.9616303,-0.1233283,0.04119122,0.6603954000000001,-0.03741794,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1496642999999999,0.9618217,-0.1267752999999999,0.03903369,0.6691055,-0.03891249,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1496642999999999,0.9618217,-0.1267752999999999,0.03903369,0.6691055,-0.03891249,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1496642999999999,0.9618217,-0.1267752999999999,0.03903369,0.6691055,-0.03891249,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1500861,0.961876,-0.128762,0.03757511,0.6724197,-0.04017129,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1500861,0.961876,-0.128762,0.03757511,0.6724197,-0.04017129,0.616582,-0.1247724351147864,27.098360898543568
0,0.0081024169999999,0.03422546,0.9993744,1.0,0.006393433,0.03048706,0.9995117,-33.99525,-0.7386931999999999,-27.99628,3.982498000000001,0.5712031,0.5970655,1.0,0.02279663,0.06636047,0.9975281,33.38708,-1.025391,-27.1665,4.114044,0.4712282,0.5918868,-0.1500861,0.961876,-0.128762,0.03757511,0.6724197,-0.04017129,0.616582,-0.1247724351147864,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1503212,0.9622488,-0.1302679,0.03572669,0.6740875,-0.04044573,0.616582,-0.1247724351147864,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1503212,0.9622488,-0.1302679,0.03572669,0.6740875,-0.04044573,0.616582,-0.1247724351147864,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1503212,0.9622488,-0.1302679,0.03572669,0.6740875,-0.04044573,0.616582,-0.1247724351147864,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1505715,0.9625521,-0.1310182,0.0341491,0.6747454,-0.04042136,0.616582,5.343628,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1505715,0.9625521,-0.1310182,0.0341491,0.6747454,-0.04042136,0.616582,5.343628,27.098360898543568
0,-0.07839966,0.08641052,0.9931641,1.0,-0.09887695,0.06498718,0.9929657,-34.561809999999994,-0.8131104,-27.67775,3.88179,0.6077871,0.5909194999999999,1.0,-0.06861877,0.09660339,0.9929504,32.78693,-0.7602081,-27.69087,3.868881,0.5075248,0.5829523,-0.1505715,0.9625521,-0.1310182,0.0341491,0.6747454,-0.04042136,0.616582,5.343628,27.098360898543568
