Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,-0.09370422,-0.3277283,0.940094,0.1,-0.1203766,-0.3196105999999999,0.9398651,-32.87335,-1.4280700000000002,-22.38902,6.989853,0.5502226,0.6254001,0.1,-0.06147766,-0.3371735,0.9394226,36.63136,1.238846,-23.25906,7.27002,0.3769885,0.5479783,-0.286448,1.166342,0.1201991999999999,0.0077334219999999,0.7902064,-0.0562986999999999,0,0,0
0,-0.09370422,-0.3277283,0.940094,0.1,-0.1203766,-0.3196105999999999,0.9398651,-32.87335,-1.4280700000000002,-22.38902,6.989853,0.5502226,0.6254001,0.1,-0.06147766,-0.3371735,0.9394226,36.63136,1.238846,-23.25906,7.27002,0.3769885,0.5479783,-0.286448,1.166342,0.1201991999999999,0.0077334219999999,0.7902064,-0.0562986999999999,0,0,0
0,-0.09370422,-0.3277283,0.940094,0.1,-0.1203766,-0.3196105999999999,0.9398651,-32.87335,-1.4280700000000002,-22.38902,6.989853,0.5502226,0.6254001,0.1,-0.06147766,-0.3371735,0.9394226,36.63136,1.238846,-23.25906,7.27002,0.3769885,0.5479783,-0.286448,1.166342,0.1201991999999999,0.0077334219999999,0.7902064,-0.0562986999999999,0,0,0
0,-0.09370422,-0.3277283,0.940094,0.1,-0.1203766,-0.3196105999999999,0.9398651,-32.87335,-1.4280700000000002,-22.38902,6.989853,0.5502226,0.6254001,0.1,-0.06147766,-0.3371735,0.9394226,36.63136,1.238846,-23.25906,7.27002,0.3769885,0.5479783,-0.286448,1.166342,0.1201991999999999,0.0077334219999999,0.7902064,-0.0562986999999999,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,0.5251100999999999,0.6838009,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.4113294,0.6236519,-0.286084,1.166182,0.1206877,0.008413116,0.7898141,-0.05564345,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,0.5251100999999999,0.6838009,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.4113294,0.6236519,-0.286084,1.166182,0.1206877,0.008413116,0.7898141,-0.05564345,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,0.5251100999999999,0.6838009,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.4113294,0.6236519,-0.286084,1.166182,0.1206877,0.008413116,0.7898141,-0.05564345,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.7976401,0.6848958,-0.2860106,1.165909,0.1210134,0.009449615,0.7897781,-0.05518679,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.7976401,0.6848958,-0.2860106,1.165909,0.1210134,0.009449615,0.7897781,-0.05518679,0,0,0
0,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,-32.84189,-1.279037,-22.36125,-1.0,-1.0,-1.0,0.1,0.0,0.0,0.0,36.59467,0.9628754,-23.39955,-1.0,0.7976401,0.6848958,-0.2860106,1.165909,0.1210134,0.009449615,0.7897781,-0.05518679,0,0,0
