Second,eye_comb_direction_x,eye_comb_direction_y,eye_comb_direction_z,eye_r_openness,eye_r_direction_x,eye_r_direction_y,eye_r_direction_z,eye_r_origin_x,eye_r_origin_y,eye_r_origin_z,eye_r_pupil_diameter,eye_r_pupil_position_x,eye_r_pupil_position_y,eye_l_openness,eye_l_direction_x,eye_l_direction_y,eye_l_direction_z,eye_l_origin_x,eye_l_origin_y,eye_l_origin_z,eye_l_pupil_diameter,eye_l_pupil_position_x,eye_l_pupil_position_y,head_position_x,head_position_y,head_position_z,head_rotation_roll,head_rotation_pitch,head_rotation_yaw,EDA,BVP,TMP
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.01008606,0.1296082,0.9915009,1.0,-0.01008606,0.1296082,0.9915009,-31.95103,8.362473,-25.75342,5.80217,0.5061418,0.2567514,1.0,0.0369873,0.009002686,0.9992676,35.52115,7.241623,-30.84792,5.856644,0.3944913,0.3497575,-0.005292296,1.215176,-0.01668382,-0.004263733,-0.03892378,-0.001170857,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
0,-0.007049561,0.1301727,0.9914551,1.0,-0.007049561,0.1301727,0.9914551,-31.95087,8.353699,-25.72583,5.803741,0.5056353,0.2567514,1.0,0.03669739,0.01055908,0.9992676,35.52757,7.251251,-30.92404,5.904709,0.3942186,0.3497086,-0.00536859,1.215132,-0.01645184,-0.005973967,-0.03908138,-0.003143162,4.304915265893159,0.10206385453226974,32.11841189267585
